"Transient time","Cgate Voltage","Cgate Int. Voltage","Cgate Current","Fgate Intg Charge","Fgate Int. Voltage","Fgate Current","Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
8.3785301546e-05,1.8000000000e+01,1.8000000000e+01,2.3358345450e-13,-2.1836522750e-17,8.0093114050e+00,-5.9633352420e-17,0.0000000000e+00,0.0000000000e+00,-1.8156281080e-06,1.0000000000e+00,1.0000000000e+00,1.8457488180e-06,0.0000000000e+00,0.0000000000e+00,-3.0112860080e-08
8.4217116319e-05,1.8000000000e+01,1.8000000000e+01,2.3348095900e-13,-2.1940217090e-17,8.0074002490e+00,-7.1071035010e-17,0.0000000000e+00,0.0000000000e+00,-1.8155859060e-06,1.0000000000e+00,1.0000000000e+00,1.8457045560e-06,0.0000000000e+00,0.0000000000e+00,-3.0110801780e-08
8.4821657000e-05,1.8000000000e+01,1.8000000000e+01,2.3335439180e-13,-2.2085312250e-17,8.0047260420e+00,-9.8582279080e-17,0.0000000000e+00,0.0000000000e+00,-1.8155268380e-06,1.0000000000e+00,1.0000000000e+00,1.8456426040e-06,0.0000000000e+00,0.0000000000e+00,-3.0107920710e-08
8.5788922091e-05,1.8000000000e+01,1.8000000000e+01,2.3310758990e-13,-2.2317289800e-17,8.0004510100e+00,-1.5545452420e-16,0.0000000000e+00,0.0000000000e+00,-1.8154323370e-06,1.0000000000e+00,1.0000000000e+00,1.8455434690e-06,0.0000000000e+00,0.0000000000e+00,-3.0103139640e-08
8.6782375109e-05,1.8000000000e+01,1.8000000000e+01,2.3290116290e-13,-2.2555282980e-17,7.9960641060e+00,-1.5710428550e-16,0.0000000000e+00,0.0000000000e+00,-1.8153353730e-06,1.0000000000e+00,1.0000000000e+00,1.8454417880e-06,0.0000000000e+00,0.0000000000e+00,-3.0098580920e-08
8.7282375109e-05,1.8000000000e+01,1.8000000000e+01,2.3267860440e-13,-2.2674937430e-17,7.9938587680e+00,-7.8261300560e-17,0.0000000000e+00,0.0000000000e+00,-1.8152865920e-06,1.0000000000e+00,1.0000000000e+00,1.8453906240e-06,0.0000000000e+00,0.0000000000e+00,-3.0096201090e-08
8.7882375109e-05,1.8000000000e+01,1.8000000000e+01,2.3254422950e-13,-2.2818440620e-17,7.9912138710e+00,-9.3028584430e-17,0.0000000000e+00,0.0000000000e+00,-1.8152280700e-06,1.0000000000e+00,1.0000000000e+00,1.8453292430e-06,0.0000000000e+00,0.0000000000e+00,-3.0093345900e-08
8.8722375109e-05,1.8000000000e+01,1.8000000000e+01,2.3237877070e-13,-2.3019205150e-17,7.9875135850e+00,-1.2858522330e-16,0.0000000000e+00,0.0000000000e+00,-1.8151461620e-06,1.0000000000e+00,1.0000000000e+00,1.8452433340e-06,0.0000000000e+00,0.0000000000e+00,-3.0089349550e-08
8.9394375109e-05,1.8000000000e+01,1.8000000000e+01,2.3217402800e-13,-2.3179672610e-17,7.9845560040e+00,-1.0166181390e-16,0.0000000000e+00,0.0000000000e+00,-1.8150806660e-06,1.0000000000e+00,1.0000000000e+00,1.8451746390e-06,0.0000000000e+00,0.0000000000e+00,-3.0086153750e-08
8.9595975109e-05,1.8000000000e+01,1.8000000000e+01,2.3202933740e-13,-2.3227780780e-17,7.9836693190e+00,-3.0350509750e-17,0.0000000000e+00,0.0000000000e+00,-1.8150610260e-06,1.0000000000e+00,1.0000000000e+00,1.8451540390e-06,0.0000000000e+00,0.0000000000e+00,-3.0085195380e-08
8.9837895109e-05,1.8000000000e+01,1.8000000000e+01,2.3197692420e-13,-2.3285497750e-17,7.9826055330e+00,-3.6277177680e-17,0.0000000000e+00,0.0000000000e+00,-1.8150374600e-06,1.0000000000e+00,1.0000000000e+00,1.8451293210e-06,0.0000000000e+00,0.0000000000e+00,-3.0084045420e-08
9.0176583109e-05,1.8000000000e+01,1.8000000000e+01,2.3191195010e-13,-2.3366279530e-17,7.9811166360e+00,-5.0517490180e-17,0.0000000000e+00,0.0000000000e+00,-1.8150044700e-06,1.0000000000e+00,1.0000000000e+00,1.8450947200e-06,0.0000000000e+00,0.0000000000e+00,-3.0082435610e-08
9.0447533509e-05,1.8000000000e+01,1.8000000000e+01,2.3183190470e-13,-2.3430882150e-17,7.9799259370e+00,-4.0227302940e-17,0.0000000000e+00,0.0000000000e+00,-1.8149780840e-06,1.0000000000e+00,1.0000000000e+00,1.8450670450e-06,0.0000000000e+00,0.0000000000e+00,-3.0081147960e-08
9.0772673989e-05,1.8000000000e+01,1.8000000000e+01,2.3176265780e-13,-2.3508382420e-17,7.9784975190e+00,-4.8021878490e-17,0.0000000000e+00,0.0000000000e+00,-1.8149464230e-06,1.0000000000e+00,1.0000000000e+00,1.8450338380e-06,0.0000000000e+00,0.0000000000e+00,-3.0079602940e-08
9.1227870661e-05,1.8000000000e+01,1.8000000000e+01,2.3167697700e-13,-2.3616843690e-17,7.9764984500e+00,-6.6758522010e-17,0.0000000000e+00,0.0000000000e+00,-1.8149021050e-06,1.0000000000e+00,1.0000000000e+00,1.8449873540e-06,0.0000000000e+00,0.0000000000e+00,-3.0077440140e-08
9.1592027998e-05,1.8000000000e+01,1.8000000000e+01,2.3157096050e-13,-2.3703572190e-17,7.9748999400e+00,-5.3071102850e-17,0.0000000000e+00,0.0000000000e+00,-1.8148666590e-06,1.0000000000e+00,1.0000000000e+00,1.8449501760e-06,0.0000000000e+00,0.0000000000e+00,-3.0075710240e-08
9.2029016804e-05,1.8000000000e+01,1.8000000000e+01,2.3147976600e-13,-2.3807605840e-17,7.9729824720e+00,-6.3245109890e-17,0.0000000000e+00,0.0000000000e+00,-1.8148241300e-06,1.0000000000e+00,1.0000000000e+00,1.8449055680e-06,0.0000000000e+00,0.0000000000e+00,-3.0073634640e-08
9.2640801131e-05,1.8000000000e+01,1.8000000000e+01,2.3136716390e-13,-2.3953183670e-17,7.9702992890e+00,-8.7717045110e-17,0.0000000000e+00,0.0000000000e+00,-1.8147646020e-06,1.0000000000e+00,1.0000000000e+00,1.8448431320e-06,0.0000000000e+00,0.0000000000e+00,-3.0070729170e-08
9.3485514862e-05,1.8000000000e+01,1.8000000000e+01,2.3121122300e-13,-2.4154056080e-17,7.9665969450e+00,-1.1958291510e-16,0.0000000000e+00,0.0000000000e+00,-1.8146824280e-06,1.0000000000e+00,1.0000000000e+00,1.8447569420e-06,0.0000000000e+00,0.0000000000e+00,-3.0066718210e-08
9.4245757219e-05,1.8000000000e+01,1.8000000000e+01,2.3101767450e-13,-2.4334687730e-17,7.9632676560e+00,-1.0623032430e-16,0.0000000000e+00,0.0000000000e+00,-1.8146085000e-06,1.0000000000e+00,1.0000000000e+00,1.8446794020e-06,0.0000000000e+00,0.0000000000e+00,-3.0063109550e-08
9.5158048049e-05,1.8000000000e+01,1.8000000000e+01,2.3083542680e-13,-2.4551276070e-17,7.9592756220e+00,-1.2566121170e-16,0.0000000000e+00,0.0000000000e+00,-1.8145198150e-06,1.0000000000e+00,1.0000000000e+00,1.8445863820e-06,0.0000000000e+00,0.0000000000e+00,-3.0058780170e-08
9.5796651629e-05,1.8000000000e+01,1.8000000000e+01,2.3063929610e-13,-2.4702755660e-17,7.9564836270e+00,-8.6941811420e-17,0.0000000000e+00,0.0000000000e+00,-1.8144577610e-06,1.0000000000e+00,1.0000000000e+00,1.8445212960e-06,0.0000000000e+00,0.0000000000e+00,-3.0055750720e-08
9.6562975926e-05,1.8000000000e+01,1.8000000000e+01,2.3049013200e-13,-2.4884414570e-17,7.9531353740e+00,-1.0307914690e-16,0.0000000000e+00,0.0000000000e+00,-1.8143833160e-06,1.0000000000e+00,1.0000000000e+00,1.8444432110e-06,0.0000000000e+00,0.0000000000e+00,-3.0052116050e-08
9.7635829941e-05,1.8000000000e+01,1.8000000000e+01,2.3030732960e-13,-2.5138538940e-17,7.9484514540e+00,-1.4195755740e-16,0.0000000000e+00,0.0000000000e+00,-1.8142791190e-06,1.0000000000e+00,1.0000000000e+00,1.8443339210e-06,0.0000000000e+00,0.0000000000e+00,-3.0047028450e-08
9.8064971547e-05,1.8000000000e+01,1.8000000000e+01,2.3009872300e-13,-2.5240091990e-17,7.9465796630e+00,-5.6240670810e-17,0.0000000000e+00,0.0000000000e+00,-1.8142374620e-06,1.0000000000e+00,1.0000000000e+00,1.8442902270e-06,0.0000000000e+00,0.0000000000e+00,-3.0044994350e-08
9.8579941475e-05,1.8000000000e+01,1.8000000000e+01,2.3000216650e-13,-2.5361904990e-17,7.9443344430e+00,-6.6940675650e-17,0.0000000000e+00,0.0000000000e+00,-1.8141874820e-06,1.0000000000e+00,1.0000000000e+00,1.8442378030e-06,0.0000000000e+00,0.0000000000e+00,-3.0042553690e-08
9.8940420424e-05,1.8000000000e+01,1.8000000000e+01,2.2989807160e-13,-2.5447134370e-17,7.9427635190e+00,-4.6556943320e-17,0.0000000000e+00,0.0000000000e+00,-1.8141525030e-06,1.0000000000e+00,1.0000000000e+00,1.8442011140e-06,0.0000000000e+00,0.0000000000e+00,-3.0040845540e-08
9.9372995163e-05,1.8000000000e+01,1.8000000000e+01,2.2981808810e-13,-2.5549374410e-17,7.9408790560e+00,-5.5485191570e-17,0.0000000000e+00,0.0000000000e+00,-1.8141105330e-06,1.0000000000e+00,1.0000000000e+00,1.8441570930e-06,0.0000000000e+00,0.0000000000e+00,-3.0038795940e-08
9.9978599797e-05,1.8000000000e+01,1.8000000000e+01,2.2971931950e-13,-2.5692450310e-17,7.9382419110e+00,-7.6959512550e-17,0.0000000000e+00,0.0000000000e+00,-1.8140517830e-06,1.0000000000e+00,1.0000000000e+00,1.8440954700e-06,0.0000000000e+00,0.0000000000e+00,-3.0035926740e-08
1.0000000000e-04,1.8000000000e+01,1.8000000000e+01,2.2963695430e-13,-2.5697503680e-17,7.9381487680e+00,-2.7388805410e-18,0.0000000000e+00,0.0000000000e+00,-1.8140497080e-06,1.0000000000e+00,1.0000000000e+00,1.8440932930e-06,0.0000000000e+00,0.0000000000e+00,-3.0035825370e-08
1.0003852036e-04,1.8000000000e+01,1.8000000000e+01,2.2962158380e-13,-2.5706599560e-17,7.9379811150e+00,-4.9043934870e-18,0.0000000000e+00,0.0000000000e+00,-1.8140459720e-06,1.0000000000e+00,1.0000000000e+00,1.8440893750e-06,0.0000000000e+00,0.0000000000e+00,-3.0035642930e-08
1.0011556109e-04,1.8000000000e+01,1.8000000000e+01,2.2960564460e-13,-2.5724790600e-17,7.9376458210e+00,-9.7694271490e-18,0.0000000000e+00,0.0000000000e+00,-1.8140385010e-06,1.0000000000e+00,1.0000000000e+00,1.8440815380e-06,0.0000000000e+00,0.0000000000e+00,-3.0035278040e-08
1.0026964255e-04,1.8000000000e+01,1.8000000000e+01,2.2958337570e-13,-2.5761169810e-17,7.9369752850e+00,-1.9467823220e-17,0.0000000000e+00,0.0000000000e+00,-1.8140235580e-06,1.0000000000e+00,1.0000000000e+00,1.8440658650e-06,0.0000000000e+00,0.0000000000e+00,-3.0034548260e-08
1.0057780547e-04,1.8000000000e+01,1.8000000000e+01,2.2954370740e-13,-2.5833916760e-17,7.9356344250e+00,-3.8737892490e-17,0.0000000000e+00,0.0000000000e+00,-1.8139936740e-06,1.0000000000e+00,1.0000000000e+00,1.8440345200e-06,0.0000000000e+00,0.0000000000e+00,-3.0033088700e-08
1.0119413131e-04,1.8000000000e+01,1.8000000000e+01,2.2946711590e-13,-2.5979364990e-17,7.9329535420e+00,-7.6774811990e-17,0.0000000000e+00,0.0000000000e+00,-1.8139339100e-06,1.0000000000e+00,1.0000000000e+00,1.8439718330e-06,0.0000000000e+00,0.0000000000e+00,-3.0030169650e-08
1.0181045714e-04,1.8000000000e+01,1.8000000000e+01,2.2934023790e-13,-2.6124732370e-17,7.9302741420e+00,-7.6000211650e-17,0.0000000000e+00,0.0000000000e+00,-1.8138741570e-06,1.0000000000e+00,1.0000000000e+00,1.8439091580e-06,0.0000000000e+00,0.0000000000e+00,-3.0027251040e-08
1.0199535489e-04,1.8000000000e+01,1.8000000000e+01,2.2923268860e-13,-2.6168320600e-17,7.9294707260e+00,-2.2705977850e-17,0.0000000000e+00,0.0000000000e+00,-1.8138562320e-06,1.0000000000e+00,1.0000000000e+00,1.8438903560e-06,0.0000000000e+00,0.0000000000e+00,-3.0026375670e-08
1.0221723219e-04,1.8000000000e+01,1.8000000000e+01,2.2919340450e-13,-2.6220617680e-17,7.9285067880e+00,-2.7146726110e-17,0.0000000000e+00,0.0000000000e+00,-1.8138347330e-06,1.0000000000e+00,1.0000000000e+00,1.8438678060e-06,0.0000000000e+00,0.0000000000e+00,-3.0025325270e-08
1.0252786042e-04,1.8000000000e+01,1.8000000000e+01,2.2914464920e-13,-2.6293818510e-17,7.9271575520e+00,-3.7815662780e-17,0.0000000000e+00,0.0000000000e+00,-1.8138046290e-06,1.0000000000e+00,1.0000000000e+00,1.8438362300e-06,0.0000000000e+00,0.0000000000e+00,-3.0023854750e-08
1.0302486557e-04,1.8000000000e+01,1.8000000000e+01,2.2907469110e-13,-2.6410905420e-17,7.9249994050e+00,-6.0046570280e-17,0.0000000000e+00,0.0000000000e+00,-1.8137564670e-06,1.0000000000e+00,1.0000000000e+00,1.8437857120e-06,0.0000000000e+00,0.0000000000e+00,-3.0021502010e-08
1.0391947485e-04,1.8000000000e+01,1.8000000000e+01,2.2896043670e-13,-2.6621561280e-17,7.9211165840e+00,-1.0667527120e-16,0.0000000000e+00,0.0000000000e+00,-1.8136697810e-06,1.0000000000e+00,1.0000000000e+00,1.8436947870e-06,0.0000000000e+00,0.0000000000e+00,-3.0017267170e-08
1.0481408412e-04,1.8000000000e+01,1.8000000000e+01,2.2878412870e-13,-2.6832053970e-17,7.9172367570e+00,-1.0510208530e-16,0.0000000000e+00,0.0000000000e+00,-1.8135831320e-06,1.0000000000e+00,1.0000000000e+00,1.8436041430e-06,0.0000000000e+00,0.0000000000e+00,-3.0013033100e-08
1.0752977155e-04,1.8000000000e+01,1.8000000000e+01,2.2854538590e-13,-2.7470421420e-17,7.9054702090e+00,-3.0758287510e-16,0.0000000000e+00,0.0000000000e+00,-1.8133200310e-06,1.0000000000e+00,1.0000000000e+00,1.8433279280e-06,0.0000000000e+00,0.0000000000e+00,-3.0000177550e-08
1.1315918400e-04,1.8000000000e+01,1.8000000000e+01,2.2793660970e-13,-2.8790363420e-17,7.8811403170e+00,-5.8864314060e-16,0.0000000000e+00,0.0000000000e+00,-1.8127747650e-06,1.0000000000e+00,1.0000000000e+00,1.8427559750e-06,0.0000000000e+00,0.0000000000e+00,-2.9973520240e-08
1.2141094898e-04,1.8000000000e+01,1.8000000000e+01,2.2688207970e-13,-3.0716342890e-17,7.8456386610e+00,-7.6101582340e-16,0.0000000000e+00,0.0000000000e+00,-1.8119760500e-06,1.0000000000e+00,1.0000000000e+00,1.8419181530e-06,0.0000000000e+00,0.0000000000e+00,-2.9934457980e-08
1.3106130198e-04,1.8000000000e+01,1.8000000000e+01,2.2557917770e-13,-3.2955756120e-17,7.8043580610e+00,-7.6140892370e-16,0.0000000000e+00,0.0000000000e+00,-1.8110412390e-06,1.0000000000e+00,1.0000000000e+00,1.8409375840e-06,0.0000000000e+00,0.0000000000e+00,-2.9888755210e-08
1.4106130198e-04,1.8000000000e+01,1.8000000000e+01,2.2430326920e-13,-3.5262976500e-17,7.7618258830e+00,-6.6609027890e-16,0.0000000000e+00,0.0000000000e+00,-1.8100757790e-06,1.0000000000e+00,1.0000000000e+00,1.8399246880e-06,0.0000000000e+00,0.0000000000e+00,-2.9841368990e-08
1.5106130198e-04,1.8000000000e+01,1.8000000000e+01,2.2319416740e-13,-3.7558565320e-17,7.7195065080e+00,-5.5948040820e-16,0.0000000000e+00,0.0000000000e+00,-1.8091083110e-06,1.0000000000e+00,1.0000000000e+00,1.8389097450e-06,0.0000000000e+00,0.0000000000e+00,-2.9793947300e-08
1.6106130198e-04,1.8000000000e+01,1.8000000000e+01,2.2226357720e-13,-3.9844377150e-17,7.6773657430e+00,-4.6775424310e-16,0.0000000000e+00,0.0000000000e+00,-1.8081397790e-06,1.0000000000e+00,1.0000000000e+00,1.8378936360e-06,0.0000000000e+00,0.0000000000e+00,-2.9746423730e-08
1.7106130198e-04,1.8000000000e+01,1.8000000000e+01,2.2148666020e-13,-4.2122008220e-17,7.6353741690e+00,-3.8867407830e-16,0.0000000000e+00,0.0000000000e+00,-1.8071692760e-06,1.0000000000e+00,1.0000000000e+00,1.8368754240e-06,0.0000000000e+00,0.0000000000e+00,-2.9698766470e-08
1.8106130198e-04,1.8000000000e+01,1.8000000000e+01,2.2084225630e-13,-4.4392834590e-17,7.5935064230e+00,-3.2039314530e-16,0.0000000000e+00,0.0000000000e+00,-1.8061963100e-06,1.0000000000e+00,1.0000000000e+00,1.8358545880e-06,0.0000000000e+00,0.0000000000e+00,-2.9650948050e-08
1.9106130198e-04,1.8000000000e+01,1.8000000000e+01,2.2031229850e-13,-4.6658044430e-17,7.5517405990e+00,-2.6136058840e-16,0.0000000000e+00,0.0000000000e+00,-1.8052203780e-06,1.0000000000e+00,1.0000000000e+00,1.8348306000e-06,0.0000000000e+00,0.0000000000e+00,-2.9602943340e-08
2.0106130198e-04,1.8000000000e+01,1.8000000000e+01,2.1988130800e-13,-4.8918664960e-17,7.5100577590e+00,-2.1026992590e-16,0.0000000000e+00,0.0000000000e+00,-1.8042410290e-06,1.0000000000e+00,1.0000000000e+00,1.8338029870e-06,0.0000000000e+00,0.0000000000e+00,-2.9554731130e-08
2.1106130198e-04,1.8000000000e+01,1.8000000000e+01,2.1953599140e-13,-5.1175585200e-17,7.4684415090e+00,-1.6601544490e-16,0.0000000000e+00,0.0000000000e+00,-1.8032578650e-06,1.0000000000e+00,1.0000000000e+00,1.8327713330e-06,0.0000000000e+00,0.0000000000e+00,-2.9506291830e-08
2.2106130198e-04,1.8000000000e+01,1.8000000000e+01,2.1926490570e-13,-5.3429575240e-17,7.4268776430e+00,-1.2765638420e-16,0.0000000000e+00,0.0000000000e+00,-1.8022705330e-06,1.0000000000e+00,1.0000000000e+00,1.8317352660e-06,0.0000000000e+00,0.0000000000e+00,-2.9457608270e-08
2.3106130198e-04,1.8000000000e+01,1.8000000000e+01,2.1905818040e-13,-5.5681302590e-17,7.3853538480e+00,-9.4391023080e-17,0.0000000000e+00,0.0000000000e+00,-1.8012787060e-06,1.0000000000e+00,1.0000000000e+00,1.8306944410e-06,0.0000000000e+00,0.0000000000e+00,-2.9408660320e-08
2.4106130198e-04,1.8000000000e+01,1.8000000000e+01,2.1890729010e-13,-5.7931346120e-17,7.3438594400e+00,-6.5533110980e-17,0.0000000000e+00,0.0000000000e+00,-1.8002820980e-06,1.0000000000e+00,1.0000000000e+00,1.8296485550e-06,0.0000000000e+00,0.0000000000e+00,-2.9359432250e-08
2.5106130198e-04,1.8000000000e+01,1.8000000000e+01,2.1880485480e-13,-6.0180208050e-17,7.3023851510e+00,-4.0496220350e-17,0.0000000000e+00,0.0000000000e+00,-1.7992804580e-06,1.0000000000e+00,1.0000000000e+00,1.8285973460e-06,0.0000000000e+00,0.0000000000e+00,-2.9309914340e-08
2.6106130198e-04,1.8000000000e+01,1.8000000000e+01,2.1874447900e-13,-6.2428324110e-17,7.2609229330e+00,-1.8775034110e-17,0.0000000000e+00,0.0000000000e+00,-1.7982735550e-06,1.0000000000e+00,1.0000000000e+00,1.8275405760e-06,0.0000000000e+00,0.0000000000e+00,-2.9260097400e-08
2.7106130198e-04,1.8000000000e+01,1.8000000000e+01,2.1872061110e-13,-6.4676072370e-17,7.2194658020e+00,6.1586749570e-20,0.0000000000e+00,0.0000000000e+00,-1.7972611810e-06,1.0000000000e+00,1.0000000000e+00,1.8264780280e-06,0.0000000000e+00,0.0000000000e+00,-2.9209973500e-08
2.8106130198e-04,1.8000000000e+01,1.8000000000e+01,2.1872841940e-13,-6.6923780720e-17,7.1780076990e+00,1.6385189540e-17,0.0000000000e+00,0.0000000000e+00,-1.7962431420e-06,1.0000000000e+00,1.0000000000e+00,1.8254094990e-06,0.0000000000e+00,0.0000000000e+00,-2.9159533480e-08
2.9106130198e-04,1.8000000000e+01,1.8000000000e+01,2.1876370020e-13,-6.9171733340e-17,7.1365433670e+00,3.0514510760e-17,0.0000000000e+00,0.0000000000e+00,-1.7952192590e-06,1.0000000000e+00,1.0000000000e+00,1.8243348020e-06,0.0000000000e+00,0.0000000000e+00,-2.9108768970e-08
3.0106130198e-04,1.8000000000e+01,1.8000000000e+01,2.1882278150e-13,-7.1420176300e-17,7.0950682540e+00,4.2722983170e-17,0.0000000000e+00,0.0000000000e+00,-1.7941893510e-06,1.0000000000e+00,1.0000000000e+00,1.8232537780e-06,0.0000000000e+00,0.0000000000e+00,-2.9057702500e-08
3.1106130198e-04,1.8000000000e+01,1.8000000000e+01,2.1890242940e-13,-7.3669322230e-17,7.0535784230e+00,5.3227412550e-17,0.0000000000e+00,0.0000000000e+00,-1.7931530980e-06,1.0000000000e+00,1.0000000000e+00,1.8221660890e-06,0.0000000000e+00,0.0000000000e+00,-2.9006316960e-08
3.2106130198e-04,1.8000000000e+01,1.8000000000e+01,2.1899973340e-13,-7.5919354140e-17,7.0120704940e+00,6.2193265240e-17,0.0000000000e+00,0.0000000000e+00,-1.7921092480e-06,1.0000000000e+00,1.0000000000e+00,1.8210704580e-06,0.0000000000e+00,0.0000000000e+00,-2.8954584870e-08
3.2606130198e-04,1.8000000000e+01,1.8000000000e+01,2.1909851680e-13,-7.7044857120e-17,6.9913068780e+00,3.3567822990e-17,0.0000000000e+00,0.0000000000e+00,-1.7915848650e-06,1.0000000000e+00,1.0000000000e+00,1.8205200540e-06,0.0000000000e+00,0.0000000000e+00,-2.8928588440e-08
3.2906130198e-04,1.8000000000e+01,1.8000000000e+01,2.1915358490e-13,-7.7720321110e-17,6.9788455000e+00,2.0900959550e-17,0.0000000000e+00,0.0000000000e+00,-1.7912694390e-06,1.0000000000e+00,1.0000000000e+00,1.8201889700e-06,0.0000000000e+00,0.0000000000e+00,-2.8912945200e-08
3.3346130198e-04,1.8000000000e+01,1.8000000000e+01,2.1919540860e-13,-7.8711167280e-17,6.9605654640e+00,3.1903554940e-17,0.0000000000e+00,0.0000000000e+00,-1.7908057560e-06,1.0000000000e+00,1.0000000000e+00,1.8197022430e-06,0.0000000000e+00,0.0000000000e+00,-2.8889922750e-08
3.4010130198e-04,1.8000000000e+01,1.8000000000e+01,2.1925960950e-13,-8.0206827140e-17,6.9329714990e+00,5.0725790640e-17,0.0000000000e+00,0.0000000000e+00,-1.7901036230e-06,1.0000000000e+00,1.0000000000e+00,1.8189652570e-06,0.0000000000e+00,0.0000000000e+00,-2.8855103460e-08
3.4875730198e-04,1.8000000000e+01,1.8000000000e+01,2.1935691070e-13,-8.2157364040e-17,6.8969841410e+00,7.0092538240e-17,0.0000000000e+00,0.0000000000e+00,-1.7891839140e-06,1.0000000000e+00,1.0000000000e+00,1.8179998490e-06,0.0000000000e+00,0.0000000000e+00,-2.8809447040e-08
3.5848850198e-04,1.8000000000e+01,1.8000000000e+01,2.1948564150e-13,-8.4351359920e-17,6.8565033260e+00,8.3153761270e-17,0.0000000000e+00,0.0000000000e+00,-1.7881439080e-06,1.0000000000e+00,1.0000000000e+00,1.8169081400e-06,0.0000000000e+00,0.0000000000e+00,-2.8757790490e-08
3.6848850198e-04,1.8000000000e+01,1.8000000000e+01,2.1963464940e-13,-8.6607375190e-17,6.8148763780e+00,8.9415001130e-17,0.0000000000e+00,0.0000000000e+00,-1.7870683770e-06,1.0000000000e+00,1.0000000000e+00,1.8157791130e-06,0.0000000000e+00,0.0000000000e+00,-2.8704342830e-08
3.7848850198e-04,1.8000000000e+01,1.8000000000e+01,2.1979355460e-13,-8.8864908870e-17,6.7732195380e+00,9.2570784210e-17,0.0000000000e+00,0.0000000000e+00,-1.7859858430e-06,1.0000000000e+00,1.0000000000e+00,1.8146427070e-06,0.0000000000e+00,0.0000000000e+00,-2.8650520880e-08
3.8848850198e-04,1.8000000000e+01,1.8000000000e+01,2.1995792080e-13,-9.1124016580e-17,6.7315317560e+00,9.5005864260e-17,0.0000000000e+00,0.0000000000e+00,-1.7848962020e-06,1.0000000000e+00,1.0000000000e+00,1.8134988160e-06,0.0000000000e+00,0.0000000000e+00,-2.8596319500e-08
3.9848850198e-04,1.8000000000e+01,1.8000000000e+01,2.2012652030e-13,-9.3384741480e-17,6.6898122140e+00,9.6774542140e-17,0.0000000000e+00,0.0000000000e+00,-1.7837993560e-06,1.0000000000e+00,1.0000000000e+00,1.8123473370e-06,0.0000000000e+00,0.0000000000e+00,-2.8541734710e-08
4.0848850198e-04,1.8000000000e+01,1.8000000000e+01,2.2029832220e-13,-9.5647115270e-17,6.6480603010e+00,9.7931317310e-17,0.0000000000e+00,0.0000000000e+00,-1.7826952090e-06,1.0000000000e+00,1.0000000000e+00,1.8111881690e-06,0.0000000000e+00,0.0000000000e+00,-2.8486762620e-08
4.1848850198e-04,1.8000000000e+01,1.8000000000e+01,2.2047222830e-13,-9.7911159030e-17,6.6062756040e+00,9.8508716930e-17,0.0000000000e+00,0.0000000000e+00,-1.7815836690e-06,1.0000000000e+00,1.0000000000e+00,1.8100212170e-06,0.0000000000e+00,0.0000000000e+00,-2.8431399610e-08
4.2848850198e-04,1.8000000000e+01,1.8000000000e+01,2.2064730330e-13,-1.0017688390e-16,6.5644578910e+00,9.8542214310e-17,0.0000000000e+00,0.0000000000e+00,-1.7804646450e-06,1.0000000000e+00,1.0000000000e+00,1.8088463880e-06,0.0000000000e+00,0.0000000000e+00,-2.8375642130e-08
4.3848850198e-04,1.8000000000e+01,1.8000000000e+01,2.2082264310e-13,-1.0244429160e-16,6.5226071050e+00,9.8059378070e-17,0.0000000000e+00,0.0000000000e+00,-1.7793380500e-06,1.0000000000e+00,1.0000000000e+00,1.8076635890e-06,0.0000000000e+00,0.0000000000e+00,-2.8319486780e-08
4.4848850198e-04,1.8000000000e+01,1.8000000000e+01,2.2099734570e-13,-1.0471337510e-16,6.4807233540e+00,9.7028716890e-17,0.0000000000e+00,0.0000000000e+00,-1.7782049520e-06,1.0000000000e+00,1.0000000000e+00,1.8064722490e-06,0.0000000000e+00,0.0000000000e+00,-2.8262929510e-08
4.5848850198e-04,1.8000000000e+01,1.8000000000e+01,2.2117066910e-13,-1.0698411870e-16,6.4388068810e+00,9.5533109300e-17,0.0000000000e+00,0.0000000000e+00,-1.7770618070e-06,1.0000000000e+00,1.0000000000e+00,1.8052737310e-06,0.0000000000e+00,0.0000000000e+00,-2.8205967520e-08
4.6848850198e-04,1.8000000000e+01,1.8000000000e+01,2.2134191870e-13,-1.0925649880e-16,6.3968581050e+00,9.3696570340e-17,0.0000000000e+00,0.0000000000e+00,-1.7759119780e-06,1.0000000000e+00,1.0000000000e+00,1.8040664830e-06,0.0000000000e+00,0.0000000000e+00,-2.8148596570e-08
4.7848850198e-04,1.8000000000e+01,1.8000000000e+01,2.2151007070e-13,-1.1153048340e-16,6.3548775840e+00,9.1350428370e-17,0.0000000000e+00,0.0000000000e+00,-1.7747542430e-06,1.0000000000e+00,1.0000000000e+00,1.8028509180e-06,0.0000000000e+00,0.0000000000e+00,-2.8090814630e-08
4.8848850198e-04,1.8000000000e+01,1.8000000000e+01,2.2167451190e-13,-1.1380603330e-16,6.3128660170e+00,8.8553239940e-17,0.0000000000e+00,0.0000000000e+00,-1.7735885330e-06,1.0000000000e+00,1.0000000000e+00,1.8016269650e-06,0.0000000000e+00,0.0000000000e+00,-2.8032619170e-08
